timestamp;cpu;mem;disk;net_sent;net_recv
1765250989;17;29.6;6.1;188606155;174418406
1765250990;18.2;29.6;6.1;188724693;174469061
1765250991;17;29.6;6.1;188843298;174519716
1765250992;17.3;29.6;6.1;188916466;174523823
1765250993;17.1;29.6;6.1;189035275;174574538
1765250994;16.5;29.6;6.1;189154151;174625253
1765250995;17.2;29.7;6.1;189274698;174677036
1765250997;18.1;29.7;6.1;189395237;174729317
1765250998;17.2;29.7;6.1;189514311;174780032
1765250999;17.5;29.7;6.1;189635036;174831591
1765251000;17.3;29.7;6.1;189754244;174882306
1765251001;17.6;29.8;6.1;189813242;174931587
1765251002;17.2;29.8;6.1;189922962;174981561
1765251003;16.5;29.8;6.1;190042392;175032276
1765251004;16.9;29.8;6.1;190162533;175083043
1765251005;17;29.8;6.1;190283629;175134550
1765251006;18.5;29.8;6.1;190451896;175233308
1765251007;17.8;29.8;6.1;190501470;175282208
1765251008;17.8;29.8;6.1;190574125;175285877
1765251009;16.5;29.8;6.1;190695256;175337085
1765251010;16.5;29.8;6.1;190815470;175387938
1765251012;17.1;29.8;6.1;190935452;175438713
1765251013;16.8;29.8;6.1;191055501;175489368
1765251014;16.6;29.8;6.1;191177149;175540725
1765251015;17;29.9;6.1;191259751;175590582
1765251016;16.9;29.9;6.1;191348931;175641186
1765251017;16.7;29.9;6.1;191470733;175692699
1765251018;16.7;30;6.1;191591070;175743414
1765251019;16.7;30;6.1;191711526;175794241
1765251020;16.5;30;6.1;191832118;175845068
1765251021;16.5;30;6.1;191952694;175895843
1765251022;16.4;30;6.1;192073335;175946558
1765251023;16.8;30;6.1;192123340;175995524
1765251024;16.7;30;6.1;192250188;176047595
1765251025;16.9;30;6.1;192371074;176099777
1765251026;16.1;30;6.1;192491973;176150432
1765251028;16.5;30;6.1;192613010;176201147
1765251029;16.5;30;6.1;192734112;176251562
1765251030;16.8;30;6.1;192855301;176302492
1765251031;17.7;30;6.1;192976555;176353207
1765251032;17.3;30;6.1;193097874;176403922
1765251033;17.4;30.1;6.1;193220862;176455135
1765251034;16.9;30.1;6.1;193342313;176505850
1765251035;16.5;30.1;6.1;193463883;176556617
1765251036;17.1;30.1;6.1;193569626;176606947
1765251037;16;30.1;6.1;193637228;176657149
1765251038;17.2;30.1;6.1;193760434;176708836
1765251039;17.8;30.1;6.1;193883705;176760900
1765251040;17.7;30.1;6.1;194007115;176812245
1765251041;17.4;30.1;6.1;194057723;176894403
1765251043;17.2;30.1;6.1;194181069;176912603
1765251044;17.2;30.1;6.1;194351712;177010910
1765251045;16.9;30.1;6.1;194426723;177014794
1765251046;17.4;30.1;6.1;194593914;177112078
1765251047;16.9;30.1;6.1;194669163;177115851
1765251048;17.5;30.3;6.1;194791481;177166841
1765251049;18.4;30.3;6.1;194918219;177218478
1765251050;16.1;30.3;6.1;195040743;177269253
1765251051;17.7;30.4;6.1;195163458;177320355
1765251052;16.9;30.4;6.1;195268069;177370530
1765251053;17.1;30.4;6.1;195336744;177420150
1765251054;16.4;30.4;6.1;195459491;177472555
1765251055;17.2;29.2;6.1;195582357;177523382
1765251056;17.2;29.2;6.1;195705254;177574157
1765251058;16.6;29.3;6.1;195828218;177625147
1765251059;16.5;29.4;6.1;195951294;177675922
1765251060;17.2;29.4;6.1;196074437;177726852
1765251061;17.4;28.2;6.1;196199179;177778191
1765251062;17.3;28.4;6.1;196322756;177829092
1765251063;16.5;28.4;6.1;196447704;177880580
1765251064;17.4;28.4;6.1;196572719;177931559
1765251065;17.1;28.4;6.1;196697801;177982772
1765251066;17.6;28.5;6.1;196821418;178033915
1765251067;16.5;28.6;6.1;196945102;178085443
1765251068;16.5;28.6;6.1;197068781;178136812
1765251069;16.8;28.6;6.1;197119899;178186287
1765251070;16.4;28.8;6.1;197243739;178237122
1765251071;16.9;28.8;6.1;197369178;178288395
1765251073;17.6;28.8;6.1;197493204;178339497
1765251074;17;28.8;6.1;197617314;178390384
1765251075;17.1;28.8;6.1;197741482;178441219
1765251076;17.1;28.8;6.1;197867301;178492003
1765251077;17;28.8;6.1;197991655;178542890
1765251078;17.1;28.8;6.1;198116022;178593940
1765251079;17.1;28.8;6.1;198240508;178644767
1765251080;16.9;28.8;6.1;198365009;178695602
1765251081;16.9;28.8;6.1;198492497;178747145
1765251082;17.1;28.8;6.1;198617206;178798032
1765251083;16.9;28.8;6.1;198743462;178850912
1765251084;17;28.8;6.1;198848788;178901302
1765251085;16.6;28.8;6.1;198967272;178998238
1765251086;18;28.8;6.1;199092654;179049619
1765251088;17;28.8;6.1;199219505;179101701
1765251089;17.1;28.8;6.1;199344971;179153272
1765251090;16.7;29;6.1;199423150;179157620
1765251091;16;29;6.1;199548752;179209257
1765251092;16;29;6.1;199675826;179261446
1765251093;16.2;29.1;6.1;199803125;179312948
1765251094;17.3;29.2;6.1;199930636;179365266
1765251095;16.4;29.2;6.1;200057392;179417180
1765251096;16.6;29.2;6.1;200182785;179468341
1765251097;16.4;29.3;6.1;200312961;179520819
1765251098;16.4;29.4;6.1;200436404;179571280
1765251099;16.1;29.4;6.1;200561880;179622389
1765251100;15.6;29.5;6.1;200635033;179671903
1765251101;15.8;29.6;6.1;200741213;179722796
1765251102;16.1;28.3;6.1;200866983;179773788
1765251104;16;28.4;6.1;200992890;179824938
1765251105;16.1;28.5;6.1;201120002;179877158
1765251106;16.6;28.5;6.1;201246629;179929006
1765251107;15.2;28.5;6.1;201375134;179981622
1765251108;16.4;28.5;6.1;201502244;180033749
1765251109;15.6;28.5;6.1;201628819;180085357
1765251110;16.5;28.5;6.1;201755483;180136533
1765251111;16.5;28.5;6.1;201879018;180187463
1765251112;17.1;28.6;6.1;202002119;180239220
1765251113;16.7;28.6;6.1;202125265;180289805
1765251114;16;28.6;6.1;202248456;180340422
1765251115;16;28.6;6.1;202371690;180390764
1765251116;16.4;28.7;6.1;202496499;180441250
1765251117;16.2;28.7;6.1;202619873;180491859
1765251119;16.1;28.7;6.1;202690113;180540881
1765251120;16.4;28.7;6.1;202791647;180590668
1765251121;16.5;28.8;6.1;202962165;180689045
1765251122;16.7;28.8;6.1;203085674;180739439
1765251123;16.9;28.8;6.1;203209300;180790108
1765251124;17.6;28.8;6.1;203332788;180841210
1765251125;16.9;28.8;6.1;203409423;180844550
1765251126;16.8;28.8;6.1;203533105;180895107
1765251127;16.6;28.8;6.1;203656832;180945389
1765251128;16.4;28.8;6.1;203780656;180995783
1765251129;17;28.8;6.1;203829147;181044591
1765251130;16.1;28.8;6.1;203953007;181094933
1765251131;16.1;28.8;6.1;204076964;181145327
1765251132;16;28.8;6.1;204200986;181196576
1765251134;16.5;28.8;6.1;204326363;181247488
1765251135;16;28.8;6.1;204497631;181345048
1765251136;16.1;28.8;6.1;204578647;181394871
1765251137;16;28.9;6.1;204626422;181398362
1765251138;16.1;28.9;6.1;204752195;181449666
1765251139;15.9;28.9;6.1;204876481;181500283
1765251140;16.2;28.9;6.1;205002344;181551549
1765251141;16.2;28.9;6.1;205128304;181604425
1765251142;16.1;28.9;6.1;205252725;181654827
1765251143;16.4;28.9;6.1;205377243;181705281
1765251144;16.2;28.9;6.1;205501754;181755898
1765251145;16.5;28.9;6.1;205626310;181806360
1765251146;16.4;28.9;6.1;205750911;181856702
1765251147;16;29;6.1;205875837;181907501
1765251148;16;29.1;6.1;205965993;181956763
1765251215;3.3;29.3;6.1;210626530;182245476
1765251217;1.3;29.3;6.1;210703895;182248744
